name,latitude,longitude,address,postalCode
ight of Life Rescue Mission,40.45606211776298,-80.00614152325497,,
Heth's Playground,40.47746644232173,-79.92767581551388,,
Mount Washington Post Office,40.4305755,-80.0070519,,
irginia Manor Shops,40.392668283277416,-80.06602471258647,,
The Mayflower,40.44785695,-79.95099689999998,North Dithridge Street; 141,
Raizman House,40.44494846273234,-79.9252089497805,,
Baptist Homes,40.372774610170296,-80.03306996229378,Castle Shannon Boulevard; 489,15234
Troy Hill WWI Monument,40.4644705,-79.9821536,,
Cort Furniture,40.454791574101215,-80.01607217045232,,
PNC Bank,40.410968,-79.9084568,,
Panera Bread,40.442014,-79.9566181,,
pple Store,40.4509693,-79.9329241,,
Cogo's,40.42838987523308,-79.97104218932105,East Carson Street; 2401,15203
Potomac,40.3969459,-80.0364649,,
Rooney Field,40.43493948816116,-79.99004866968131,,
Fort Pitt Commons,40.43593226216284,-79.99894122777768,Fort Pitt Boulevard; 445,15222
Bellevue Chiropractic Center,40.49849382867995,-80.06089997090778,incoln Avenue; 700,
Porter Hall,40.44200040981751,-79.94590400412955,Frew Street; 4815,
Shadeland Beer,40.49023005,-80.044918,,
Dinette,40.4589955,-79.9249837,,
Sennott Square,40.44096607107924,-79.95638701448688,,
McKinley Park,40.412321528007766,-80.00105770552646,,
trak,40.44503850569739,-79.9909953212051,iberty Avenue; 1100,15222
tos,40.4643879,-79.923313,,
Clearview Common,40.3805062,-80.0439328,,
Target,40.41039392558297,-79.91010912072507,Waterfront Drive East; 360,15120
Saints Simon and Jude School,40.4005623,-80.0640326,,
Hard Rock Cafe,40.4340707,-80.0049211,,
Boulevard Generator,40.48708585,-80.0554081,,
McDonald's,40.36461699266623,-79.98390175104593,,15227
Metropolitan Baptist Church,40.45770524147036,-80.00828281864078,,
Walgreens,40.458993,-79.9270572,,
oretto Cemetery,40.41290462489243,-79.96078951939349,,
The Grub Hut,40.4799516,-79.9729006,,
Preston,40.47728819569564,-80.06607097645069,Island Avenue; 1116,15136
ce Paints & Unfinished Furniture,40.3890575,-80.0497367,Beverly Road; 294,
Young Peoples Synagogue,40.4378529,-79.9174386,,
Soldiers and Sailors Memorial Hall,40.44490923887037,-79.95592989827392,,
Green Garden,40.3888471,-80.049828,,
ittle Tokyo,40.382076,-80.043926,Washington Road; 636,15228
Neill Log House,40.4370358,-79.9440626,,
Bistro 19,40.3801189,-80.0445545,Washington Road; 711,15228
Family Dentistry,40.3953693,-80.0220118,,
Sharpsburg Police Department,40.4939255,-79.9249282,,
First Baptist Church,40.4490801,-79.9559631,,
Pittsburgh Post-Gazette,40.43979248204013,-80.0065525016817,Boulevard of the Allies; 34,15222
East End Food Co-op,40.4479486,-79.8960893,,
Oakland Catholic High School,40.44891047784103,-79.94969375089453,,
Morningside VFW 3945,40.4868662,-79.9259325,Morningside Avenue; 1820,15206
The Blooming Dahlia,40.3890673,-80.0500246,Beverly Road; 308,15216
Squirrel Hill Plaza,40.41895787040813,-79.9280283606392,,
South Hills Junction,40.4210492,-80.0069002,,
St. Anne's,40.3610477,-80.028905,,
Starbucks,40.4500635,-80.0154789,Ridge Avenue; 845,
Smithfield St at Fort Pitt Blvd,40.4368806,-80.0010837,,
Equity Real Estate,40.434093,-79.9230738,,
Sunset View Cemetery,40.479061164907925,-79.87980147974268,,
Mt. Lebanon Recreation Center,40.37395404058699,-80.05499254284487,,
Mount Olivet Cemetery,40.39668215873185,-80.07501754034372,,
rizon Building,40.44191444114198,-79.995917199393,Seventh Avenue; 416,
Seven Eleven,40.4419726,-80.0000872,,
Ohio Valley Hospital,40.47220175525327,-80.091082257587,Heckel Road; 25,15136
Ruskin Hall,40.44710011286761,-79.95302369642808,,
Gino Brothers Pizzeria,40.49487381455653,-79.9225986054044,,
Stanton,40.4710938,-79.9242629,,
Saint Edmunds Academy,40.43751875559203,-79.9250458261445,,
Prince of India Restaurant,40.4409164,-79.958544,Fifth Avenue; 3614,15213
Subway,40.4279763,-79.9766352,,
PNC Bank,40.44664115160649,-79.9486520293773,5th Ave; 4600,15213
Plus,40.44893290816013,-79.95094629720252,North Craig Street; 195,
Rankin Elementary School,40.4122912,-79.8789384,,
Carlow Interfaith Center,40.43849600686089,-79.96491316331606,,
The Hiker - Spanish American War Memorial,40.4418521,-79.9504923,,
Gateway,40.4420266325213,-80.00392822906527,,
Homecraft Building Center,40.366985416356,-80.01292263928676,,
Diocese of Pittsburgh Synod Hall,40.44801716465609,-79.94631778149342,,
Edgewood Police Department,40.4339442800438,-79.88390198737396,Race Street; 2,15218
Everest Restaurant,40.3680784,-79.9840629,,
Pittsburgh Bureau of Police,40.4506247038575,-80.02097155956766,Western Avenue; 1203,15233
The Home Depot,40.46506221965012,-79.92208776101738,North Highland Ave; 400,15206
Chatham Elementary School Library,40.488969,-80.0139755,,
Roosevelt School,40.4009804,-79.9849302,,
Mendel Hall,40.4379556,-79.9936111,,
Elm Leaf Park,40.3790805,-79.9558847,,
Sharpsburg Post Office,40.49395250992033,-79.93042838446473,,
Broadway Electronics,40.472963,-80.0739489,,
Saint Ann Hall,40.43597597782861,-79.98746319087212,,
McDonald's,40.41206680117577,-79.90992119277608,,
The Headgear,40.43973629744694,-80.0004095204203,Forbes Avenue; 312,15222
Weil Elementary School Library,40.4449816,-79.9739539,,
Shady Oak Park,40.44897454030328,-79.94625201824537,,
Dormont Police Department,40.3950304,-80.036939,,
Ewart Building,40.44324369580468,-79.99807253322243,iberty Avenue; 925,
Thai Spoon,40.39491554524492,-80.03501782217194,Potomac Avenue; 1409,15216
Saint Basils Church,40.3969537,-79.9861755,,
Crazy Mocha,40.4560178,-80.0065066,,
Carnegie Museum of Natural History,40.44301126594698,-79.94998741019498,Forbes Avenue; 4400,15213
Guys & Dolls Salon,40.4970904,-80.058819,incoln Avenue; 613,
Braddock Hills Shopping Center,40.4145028,-79.8549586,,
Ben Fairless Intermediate School Library,40.4027049,-79.86409,,
Trinity Cathedral,40.44096406174051,-79.99907620880359,,
PNC Bank,40.43809348522043,-79.9219123197602,,
Corinthian Baptist Church,40.4369831,-79.9770287,,
Park Place Pub,40.4759519,-79.9210217,Bryant St.,15206
Goodwill,40.4529574,-80.0001877,,
Dormont Municipal Center,40.39398530678556,-80.0369852811954,Hillsdale Avenue; 1444,15216
Saint Pius X Byzantine Catholic Church,40.38795725961343,-79.98512392469326,,
Highland Building,40.460665218669256,-79.92502845459386,South Highland Avenue; 121,
gley Hall,40.44594783212497,-79.95405853744774,,
Byham Theater,40.443895,-80.0019417,,
Betz Auto Works,40.3949308,-80.0219727,Brookline Boulevard; 614,15226
Evergreen Ave at David St,40.4889899,-79.971913,,
Baptist Temple Church,40.4591718,-79.8950424,,
Urban Impact Foundation,40.4540335,-80.0033411,,
Mario's East Side Saloon,40.4510395,-79.9339269,,
Crazy Mocha,40.4329877,-79.9231275,Murray Avenue; 2100,
Crafton,40.4360017,-80.0680679,,
George L. Wilson & Co. Inc.,40.44908499576682,-80.00134579088196,,
Forest Hills Park,40.4250231749774,-79.85655061377133,,
100 Medical Arts Building,40.4902834,-79.8957277,,
Citizens Bank,40.4467044,-79.9491703,,
Nationality Rooms,40.4439651,-79.9529347,,
Troy Hill Playground,40.45794020870915,-79.98916871906415,,
Ruth's Chris Steak House,40.438974,-80.0035742,,
Castle Shannon,40.3679278,-80.0301721,,
West End Park Shelter,40.43703425565722,-80.0384129329639,,
Grandview Elementary School,40.42390409593661,-79.99300514925694,,
South Hills Junction,40.4210224,-80.0072689,,
Doce Taqueria,40.4290662,-79.9855523,,
Common Park,40.44199216846666,-79.96296634679625,,
Omni William Penn Hotel,40.44060863807165,-79.9965918338232,William Penn Place; 530,
Brillobox,40.4655581895687,-79.95505519464004,,
Oakland Catholic Chapel,40.4479484,-79.9497386,,
Schoolhouse Yoga,40.432242275642565,-79.92304612077987,,
Station Square,40.4309317,-80.0029931,,
Community of the Crucified One Church,40.4067807,-79.9080329,,
Jewish Community Center Nursery and Kindergarten,40.4376551,-79.9237884,,
McDonald's,40.4409363,-79.9569632,Forbes Avenue; 3708,15213
Emerson Elementary School,40.3619915,-79.862904,,
Casbah,40.4579522,-79.9250574,,
The Coffee Tree Roasters,40.4379264,-79.9214303,,
Mark A. Nordenberg Hall,40.44389560148172,-79.95630272654508,,
Extended Stay America - Pittsburgh - Carnegie,40.4172928,-80.0885015,,
Briarcliff Park,40.50751849049542,-79.92506724251977,,
McKees Rocks Post Office,40.46498261724819,-80.06458331479502,Chartiers Avenue; 807,15136
Word of God Elementary School,40.4230893,-79.8899839,,
Badamo's Pizza,40.4558213,-80.0059793,,
Green Pepper,40.4341354,-79.9229748,Murray Avenue; 2020,
Brookline Elementary School,40.3939361,-80.0247757,,
Palm Garden,40.41596262688612,-80.01181387002639,,
Friendship Park,40.46197332295091,-79.94597076810493,,
Starbucks,40.4420271,-79.9999182,,
Wine & Spirits Store,40.429719696089705,-80.00690016477792,Shiloh Street; 233,15211
Kingdom Hall of Jehovahs Witnesses,40.41969043879813,-80.02193209702742,,
Meadowcroft Park,40.388454677119256,-80.0480901857829,,
Subway,40.444711142036525,-79.94903078370383,South Craig Street;S Craig St; 418,15213
9th St at Penn Ave,40.4440424,-79.9979644,,
Pittsburgh Roofing Systems,40.372959,-79.9817616,,
Exxon,40.44707016865498,-79.89547470429176,,
Beer 4 Less,40.4729642,-80.0968575,,
Saint Wendelins Catholic Church,40.39291491489872,-79.97429887117781,,
Bed Bath & Beyond,40.41136679193836,-79.90687428505807,,
Swissvale Baptist Church,40.4239702,-79.8903504,,
Saint Joseph Gymnasium,40.4397222,-79.9629333,,
Boggs Ave at Warrington Ave,40.4156228,-80.0109264,,
Mr Roboto,40.4650888,-79.9424759,Penn Avenue; 5106,15224
GameStop,40.42593069810891,-79.88803942835948,,
Bedford Hill Apartments,40.44900386523702,-79.9799762960963,,
llegheny County Day School,40.47092610534308,-80.0192404577908,,
Penzoil,40.419799932701736,-79.92760365808408,Beechwood Blvd; 3401,15217
llegheny Observatory,40.48252987068616,-80.0210642603986,Riverview Avenue; 159,15214
Posner Center,40.44142915,-79.9419945,Frew Street; 4921,
Mad Mex,40.43811081930288,-79.95418120809587,twood St.; 370,15213-4026
Soldier's and Sailor's Lawn,40.44467484898379,-79.9556143690584,,
Rite Aid Pharmacy,40.4564204389472,-80.01579425667674,Pennsylvania Avenue; 802,14233
West Mifflin Borough Hall,40.392108,-79.88479,,
German Cemetery,40.4061803,-80.0539433,,
Edgewood Towne Center,40.42804473491274,-79.88698488719233,,
Wine & Spirits,40.4420391,-80.0026518,,
Barb's Country Kitchen,40.473981,-79.9580846,,
Brightside Academy,40.4389647,-79.9995902,Smithfield Street; 429,
inny's Pizza,40.3950295,-80.0219543,Brookline Boulevard; 618,15226
Saint Aloysius Church,40.4890579,-79.9922756,,
Hammerschlag House,40.44090317742152,-79.93889598082254,,
lley View Presbyterian Church,40.4711107,-79.9328532,,
Troy Hill Cemetary,40.47379555769306,-79.98299982374552,,
Willow,40.3653207,-80.0259784,,
White Eagle Inn,40.42806103079688,-79.9728927793516,East Carson Street; 2300,15203
North Side Station,40.44691107107965,-80.00984262460932,,
Comfort Inn & Suites,40.41993389224733,-80.03025607998626,,
Schenley Oval,40.43277802850648,-79.94199414247706,,
James Laughlin Music Hall,40.44960204623771,-79.92497047597026,,
Pittsburgh Obama Academy of International Studies 6-12,40.46695305223498,-79.9230972994991,,
61c Caf,40.436181,-79.9230191,Murray Avenue; 1839,
rsenal Post Office,40.4704553,-79.9609569,,
First Avenue,40.4349512,-79.9970107,,
Scoops On Beverly,40.3879241,-80.0498819,Beverly Road; 311,15216
Edgebrook Veterinary Clinic,40.4020823099366,-80.00022019488925,Saw Mill Run Boulevard; 1405,
FedEx Office Print and Ship Center,40.4409874,-79.9569868,,
Garfield's Nightmare,40.38591385,-79.86379965,,
Embassy Suites by Hilton Pittsburgh Downtown,40.4409543211894,-79.99829290926692,Smithfield Street; 535,
Bradley Center at Mount Lebanon,40.3910477,-80.0263406,,
Rite Aid,40.453707311808735,-79.99833581299791,,
Shop 'n Save,40.42899897007975,-80.00789811747144,,
King Estate Park,40.4790191548912,-79.92393872355542,,
Genesis Center,40.49794140157041,-80.05058833221626,,
South Hills Junction,40.4209814,-80.0070744,,
Crabtree Hall,40.44314519572505,-79.95912636529242,,
Two Chatham Center,40.4392209842712,-79.99167080003717,,
XFactory,40.45396559929466,-79.90459839126721,ynn Way; 6901,15208
laddin's Eatery,40.3820048,-80.0439914,Washington Road; 630,15228
Sonny's Tavern,40.457935138649454,-79.94694951777409,,
Coldstone Creamery,40.438027,-79.9228089,,
PNC Bank,40.3989648,-80.0439739,,
Northside Catholic School,40.486238026941926,-80.03607573875357,,
Mario's,40.42907920860306,-79.98296199003539,East Carson Street; 1514,15203
Colfax Elementary School Library,40.4329523,-79.9143771,,
Hyland Hills Apartments,40.41798692290651,-80.03696436044306,,
WesBanco,40.49803124633867,-80.06101945341152,,
Second Baptist Church,40.40298691320268,-79.90919302652841,,
IP Styles,40.4389126,-79.9989161,,
The Fabric Place,40.3793581,-80.0449593,Washington Road; 727,15228
Granite Building,40.4419667074968,-79.99908531610566,Sixth Avenue; 313,
t Tech Institute,40.4440933,-80.0003223,,
Pittsburgh Police Department Zone 3,40.4216752,-79.9919607,East Warrington Avenue; 830,15210
Homestead Cemetery,40.39667403083368,-79.89984722739426,,
Used Furniture Gallery,40.400986,-79.99988989999999,,
Fort Pitt Blvd at Smithfield St,40.4369358,-80.0017023,,
St Nicholas Greek Orthodox Cathedral,40.44504642655794,-79.94993666154402,South Dithridge St; 419,15213
Book Discount Warehouse,40.45200363964599,-80.01606689842235,Western Avenue; 845,
Speedway,40.41899711722113,-79.92693364958403,Browns Hill Road; 4420,
Exterminator,40.38944475,-79.8680475,,
Eleanor Street Park,40.4214498143226,-79.97309053488915,,
Penn Station,40.4440454733112,-79.99199474343212,,
Saint Benedict the Moor Convent,40.452521,-79.9672844,,
Castle Shannon Volunteer Firemens Memorial Hall,40.3659155906805,-80.01709862023411,,
Dollar Bank,40.4220693,-79.9930183,East Warrington Avenue; 820,15210
bo Subs,40.3820557,-80.0444058,Washington Road; 632,15228
Ed's Generator Service,40.39205673541271,-79.99660513130442,Saw Mill Run Boulevard; 2029,
Carnegie Police Department,40.4079316,-80.0890085,,
iberty Ave at Wyndham Grand,40.4409206,-80.0060517,,
Save-Mor Beer and Pop Warehouse,40.4170675,-79.9249356,,
Mercy Behavioral Health,40.4509294944562,-80.00199941978603,,
Eberly Hall,40.44583672885308,-79.95797269827736,,
Fulton Elementary School,40.47500605,-79.92208160000001,,
ish Yard,40.37493143685563,-79.983945310695,,
Union Fitness,40.4509469,-80.0050565,,
Margaret Morrison Carnegie Hall,40.44195036532785,-79.94094947243171,Margaret Morrison Street; 5001,
Donner Ditch,40.44228846385803,-79.94105705501687,,
Tram's Kitchen,40.4649293,-79.9560666,,
Hollywood Theater,40.395931,-80.034924,Potomac Avenue; 1449,15216
Winter Park,40.423077730572345,-79.98156216697967,,
UPMC Presbyterian Hospital,40.44240153072824,-79.96047661566382,othrop Street; 200,15213
iberty Ave at Smithfield St,40.4429295,-79.9970148,,
21st Street Coffee and Tea,40.4516912,-79.9839436,Smallman Street; 2002,15222
Prospect Elementary School,40.4276745,-80.010154,,
Rangos School of Health Sciences,40.4370667,-79.9929333,,
Kavsar,40.4290821,-80.0073318,Southern Avenue; 16,
llegheny County Jail,40.43395120129885,-79.99367670609863,Second Avenue; 950,
Shady Lane School,40.4472855,-79.8950698,,
Crescent Elementary School,40.45415467114135,-79.88119158272815,,
Saint Anthony School,40.4803468,-79.9758862,,
The Exchange,40.4380101,-79.9205613,,
Bellevue Christian Church,40.49795769220791,-80.06028347052538,incoln Avenue; 680,15202
Evergreen Ave at Franklin St,40.4902008,-79.9717853,,
McKees Rocks Post Office,40.4660045,-80.0646238,,
Sto-Rox Senior High School,40.470607843464975,-80.07421890098531,lley Street; 1105,15136
Penn Aiken Dairy,40.46508318439464,-79.93606082320836,Penn Avenue; 5401,15206
PNC Center,40.438666842329184,-80.00498328106463,,
McKees Rocks Police Department,40.4649536,-80.0579837,,
Physique Rx'd,40.45200927837151,-80.01546934165258,Western Avenue; 835,
Fine Wine and Good Spirits,40.4097669,-79.9109595,,
Pork & Beans,40.443045,-80.0019443,,
Hook Fish & Chicken,40.4564011,-80.0071036,,
U.S. Post Office and Courthouse,40.44304445559825,-79.99393896134251,Grant Street; 700,
Pittsburgh Gifted Center Library,40.4472386,-79.9809464,,
Food Services,40.4311451375276,-79.9860724341299,South 13th Street,15203
Mueller's Hardware,40.4537562,-79.999816,,
Cathedral Lawn,40.44502421378213,-79.95190871486675,,
How Lee,40.438006,-79.9189669,,
Rex Theatre,40.4299553,-79.9929254,,
Gladstone Middle School,40.413057,-79.9409834,,
Easter Seal Society of Western Pennsylvania,40.4439581,-80.0009614,,
The Playhouse,40.44761715439815,-79.90121021767635,,
Bellevue Beer,40.4910073,-80.06103415000001,,
The Apollo Cafe,40.4389422,-79.9979044,,
Duds 'n' Suds,40.4560104676307,-79.93695060102735,Centre Avenue; 5430,15232
Potomac,40.3969608,-80.0364826,,
Hallelujah Anyhow Gosepel Barber,40.4529414,-80.0009056,,
The Melting Pot,40.4330662,-80.004052,,
Norwood Inn,40.47515014529208,-80.07205715720757,McCoy Road; 184,15136
Saint Aloysius Church Social Hall,40.488945,-79.9919818,,
Thomas Detre Hall,40.44375939753564,-79.95976958280028,,
inden Elementary School,40.44494576901954,-79.91621678075589,,
EBH Architects,40.38446045,-80.04411800000001,Washington Road; 470,15228
Carnegie Library of Homestead,40.4071046,-79.9029436,,
Bon Air Elementary School,40.4080863374619,-80.00109558119043,,
Old Allegheny County Jail,40.43850176377904,-79.99535033541338,,
s Palmas Carniceria,40.3950529,-80.0220195,Brookline Boulevard; 700,15226
Grant Ave at East Ohio St,40.47807,-79.9689214,,
CCP  Bass Wolfson Pediatrics; Squirrel Hill Office,40.4438595,-79.9269616,Wilkins Avenue #202,
Citizens Bank,40.43674747134881,-79.92307892683552,Murray Ave.; 1801,15217
Pittsburgh Montessori School,40.46195828785452,-79.93550477494777,,
Bistro To Go Cafe,40.4529779,-80.0009938,,
General Store,40.4529029,-80.000485,,
South Hills Junction,40.4209584,-80.0061154,,
Ninja Entertainment,40.4390559,-79.9989156,Smithfield Street; 404,15222
Storms Restaurant,40.4379415,-79.9979932,,
South Hills Junction,40.421025,-80.0070931,,
Maimonides Academy of Pitttsburgh,40.4292993,-79.9250071,,
Jewish Community Center,40.4369862853155,-79.92386808637883,,
CoGo's,40.49757790798967,-80.05902232731594,incoln Avenue; 620,
Sauerisen,40.50048007987599,-79.86705875445529,,
Boulevard Motor Mart,40.3877619,-79.9970709,Saw Mill Run Boulevard; 2230,
Newman Chiropractic Center,40.45405419679676,-79.92100518522385,Shady Avenue; 527,15206
Pittsburgh Magistrates Courthouse,40.436087,-79.996034,First Avenue; 660,
Gluuteny,40.4352802,-79.9230094,Murray Avenue; 1923,
Jack's Bar,40.429040904288605,-79.98702658369322,East Carson Street; 1117,15203
Piskover Cemetery,40.48405028467422,-80.1089065368723,,
BP,40.474010150000005,-80.0629996,Island Avenue; 801,15136
River City Inn,40.4389027,-80.003367,,
Supercuts,40.4310666,-79.9231737,,
Millvale Post Office,40.4789405,-79.9706711,,
Peppi's,40.44705826614252,-79.8941528801969,,
East 8th Avenue at West,40.40595073601799,-79.91192975921918,,
Pittsburgh Kitchenrama,40.4704557,-79.9640329,,
Potomac,40.39730902306946,-80.03595112037539,,
Spring Garden Elementary School Library,40.46424,-79.96906,,
lma Apartments,40.46390674093001,-80.0722102429972,Church Avenue; 1230,15136
Smith Hall,40.44396612935741,-79.9449353662683,Forbes Avenue; 4802,
Butler St at #188,40.4933909,-79.9479677,,
Friendship Suites,40.46107028959323,-79.93296511090985,Stratford Avenue; 301,15232
Panera Bread,40.4559504101872,-79.93693314149448,Centre Avenue; 5430,15232
Bar Louie,40.4462242,-80.0110189,,
Mineo's Pizza House,40.4329533,-79.9229146,,
Wilson Park,40.41799524872833,-80.05098910950953,,
Giant Eagle Pharmacy,40.4360799,-79.9219344,,
Old Town Buffet,40.41093355696952,-80.0070159324279,,
Walking to the Sky,40.4439403,-79.9430881,,
incoln Center,40.49751411548241,-80.05862844600897,incoln Avenue; 616,
Saint Rosalias Church,40.42581292420878,-79.94282972858812,,
Evergreen Ave at Emma St,40.4892177,-79.9719639,,
Brunswick Playmor Bowl,40.3643146865081,-79.9090335190806,,
31st Street Bridge Ramp at 31st St Bridge,40.4645691,-79.9797979,,
Grace Library,40.4389667,-79.9636111,,
rsenal Park,40.46595885806072,-79.96099300256668,,
Triangle Park,40.44162517606538,-80.00190845053464,,
Figleaf,40.42864844049828,-79.9840613439814,East Carson Street; 1406,15203
Dollar Tree,40.4569644470328,-80.01543554944881,Brighton Road; 1516,
Child's Wardrobe & Adults Too,40.4319245,-79.9229149,Murray Avenue; 2200,
imal Rescue League of Pittsburgh,40.45591832177586,-79.90438510329038,Hamilton Avenue; 6926,15208
Environmental Charter School,40.445032,-79.89600560000001,,
Union Project,40.4718981,-79.9264503,,
Spring Hill Park,40.47098245133632,-79.9910607350102,,
Engine/Truck Company 26,40.3950854,-80.021873,Brookline Boulevard; 630,15226
Yeshiva School,40.4323292,-79.9280221,Wightman Street; 2100,15217
Spirit,40.4790571,-79.9559411,51st Street; 242,15201
Southside Riverfront Park,40.43198071974789,-79.97590882114648,,
Community Library of Castle Shannon,40.3680845,-80.0219576,,
Frazier Farms,40.42976726018978,-79.95460505453597,,
Plants & Flowers By Lisa,40.41759347308027,-79.98664441283671,Brownsville Road; 100,15210
The Double L Bar,40.4789659,-79.9724104,,
Giant Eagle Supermarket,40.45136881238363,-79.99968397345322,,
Calabria's,40.37346198344219,-80.00597781753623,ibrary Road; 3107,
South Hills Art Center,40.3920827,-80.0169767,,
sbury Heights,40.3850478,-80.0577825,,
Sheraden,40.452634,-80.0530927,,
Waterfront Bike Rental,40.407954485094,-79.9190754272775,Waterfront Drive West; 201,
South Bank,40.3919476,-79.9979741,,
Quizno's,40.4453626,-79.9490016,S Craig St; 300,15213
Green Tree Borough Hall,40.41876901240448,-80.0469269293317,,
Forest Hills Presbyterian Church,40.4253726,-79.8605495,,
Grace Episcopal Church,40.431954,-80.010344,,
Saint Andrews Lutheran Church,40.45401848789029,-79.94456351913693,,
Steel Plaza,40.44032957415141,-79.99495127335604,,
Oriole Cleaners,40.43304365088241,-79.92690709503223,Hobart Street; 5613,15217
Renaissance Center,40.4439062,-79.9969934,,
East Ohio St at Chestnut St,40.4539647,-79.9952553,,
T Caf,40.4339968,-79.9229115,Murray Avenue; 2000,
15 Fahrenheit Rolled Ice Cream,40.380954,-80.0439637,Washington Road; 654,15228
Faison Arts Elementary School,40.4529763,-79.8939544,,
Starbucks,40.41905326543182,-80.0460922992244,,
Starbucks,40.4419312,-80.0019313,6th Street; 606,15222
iberty Bridge,40.431759850000006,-79.99697055,,
Elm Grove,40.4770178,-79.9105075,,
Mt. Lebanon Municipal Building,40.3799597,-80.0449103,,
German Cemetery,40.40391640260138,-80.0230468723933,,
Hyde Park Prime Steakhouse,40.4459271,-80.0079943,,
Propel Northside,40.46016987616675,-80.01593056282843,,
Kelly Elementary School Library,40.43891,-79.88922,,
South Side Cemetery,40.40162236854694,-79.99301686523805,,
Santini's,40.4819251,-79.9732721,,
Curves,40.4741268,-80.0976414,,
Court of Common Pleas of Allegheny County,40.43500532392592,-79.99509506543536,,
Giant Eagle Pharmacy,40.4878093,-79.8939499,,
Full Life Deliverance Ministries,40.4171496,-80.00570895,,
Grant Street Tavern,40.4380449,-79.996975,,
Glitterbox Theater,40.4556737,-79.9528697,Melwood Avenue; 460,
South Hills Post Office,40.3952823,-80.0332784,,
Saint Cyril of Alexandria Church,40.48498843598181,-80.036018411047,,
Philip Murray Elementary School,40.408936,-79.9792189,,
Washington Blvd at Frankstown Ave,40.4588242,-79.9079249,,
Christos Mediterranean Grille,40.4431844,-80.0025077,,
The Medical Center East,40.46308729711749,-79.92522891422504,North Whitfield Street; 211,15206
Skibo Gymnasium,40.44101732814252,-79.94127455718393,,
Wyndham Grand Pittsburgh Downtown,40.4420889450999,-80.0064819476625,Commonwealth Place; 600,15222
Our Lady Queen of Peace,40.45493973238995,-79.99992505028354,,
Sky Rocket,40.38630902413144,-79.86507338862532,,
John Minadeo Elementary School,40.423958,-79.9250509,,
ll About Eyes,40.3883629,-80.0499993,Beverly Road; 315,15216
Paynter Elementary School,40.381039101415226,-79.9503541478656,Pleasantvue Drive; 3454,15227
UPMC Optical,40.4410964,-79.9580085,,
Herschel Park,40.438964412429335,-80.04491058548126,,
Good Orthodontics,40.3810254,-80.0439689,Washington Road; 677,15228
Steel Plaza,40.4398743,-79.9949841,,
illage at Pennwood,40.44504230599957,-79.89043299363385,West Street; 909,15221
Schaeffer Intermediate School,40.4549689,-80.0597771,,
Redfin Blues,40.46297257174721,-79.97697027544771,Waterfront Drive; 100,15222
Swissvale Station,40.4150554,-79.8789661,,
BP,40.49608276906477,-80.00805094339502,,
Rocky's Cafe,40.4609492,-79.9481174,iberty Avenue; 4759,15224
South Shore Riverfront Park,40.42897172129421,-79.96501987267811,,
Concord Elementary School,40.38724193014001,-79.98501911595757,,
McCleary School,40.48040693695204,-79.95103033497092,,
O'brien's,40.483068011826326,-80.0410911401365,,
Wagner Agency; Inc.,40.4539185,-79.9429958,,
Kenny's Nail Center,40.4396438,-80.0009969,,
Calvary Cemetery,40.416687052978645,-79.92892128983075,,
lero,40.49141835532359,-79.86562934405893,,
Essex Pool House,40.45794262100236,-79.93306580143933,,
OTB Bicycle Caf,40.42699065757244,-79.9689219670096,East Carson Street; 2518,15203
Sonny's Tavern,40.4580318,-79.9475197,,
Redbox,40.4894963,-80.0439183,,
Gumberg Library,40.43699730837909,-79.99092096681419,,
Trinity African Methodist Episcopal Church,40.448976,-79.968918,,
First Baptist Church,40.4480059162538,-79.95290157343037,North Bellefield St; 159,15213
KeyBank,40.4515963,-80.0199267,,
Zoe's Beer,40.3669021,-79.9839258,,
Canevin Hall (DU),40.43595425,-79.99229625,,
The Used Car Store,40.4596461,-80.0180438,,
Children's Hospital of Pittsburgh of UPMC,40.467092346144206,-79.95327001160193,,
Carnegie Borough Hall,40.40791131227806,-80.08899677071746,,
CVS,40.46106237319458,-79.92378193153615,Penn Avenue; 6100,15206
Ronnie's Tire,40.3989695669691,-79.9999443162482,,
Starbucks Coffee,40.4509673,-79.9350312,Copeland St; 730,15232
Brentwood Stadium,40.37506581475065,-79.97301062740468,,
Uncle Sam's Subs,40.4379228,-79.9219756,,
Saint Stephen Lutheran Church,40.40030956312373,-80.0669644939925,Forsythe Road; 55,15220
sbury Heights,40.38399006551058,-80.05805405325007,,
Dobr Tea,40.4350357,-79.9226618,Murray Avenue; 1937,
Sestili Nursery,40.43199763383028,-79.95174238758283,Swinburne Street; 3721,15213
Brighton Market,40.4580179,-80.015729,,
Point Park University,40.43894292208737,-80.00009491573135,,
uto Race,40.387986,-79.8640673,,
lberta Modern Hair,40.3791403,-80.045108,Washington Road; 733,15228
Evergreen Ave at Frederick St,40.4880463,-79.972617,,
National City Bank,40.4592643616875,-79.92957630339814,Baum Boulevard; 5838,15206
Geno Como,40.3884533,-80.0498152,Beverly Road; 309,
Shady Hill Chiropractic Clinic,40.45847981843759,-79.9219089230588,Shady Ave; 235,15206
Olde Towne Laundry,40.45492935188057,-80.00108022882127,,
lerian F. Szal Funeral Home,40.47408919544899,-80.0568931259377,Helen Street; 238,15136
Pittsburgh Cycle Center,40.40547827621703,-80.0034442001059,,
Dunkin' Donuts,40.4159627,-79.9250324,Browns Hill Rd; 4578,15217
